No. Reads;root;organism;Domain;Group;Phylum;Class;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Candidatus Lambdaproteobacteria;;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
1;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
